Latitude,Longitude,LandslideN,Country,Date,Day,Month,Year,Continent,Fatalities,Trigger,Report_1,Source_1,Report_2,Source_2,Report_3,Source_3,Report_4,Source_4,Location_M,Precision,Location_R,geometry,WKT_GEOM
"1,523742994","124,8494127",628,Indonesia,2006-02-21,21,2,2006,S.E. Asia,19,rainfall,"Landslides and flash floods swept through villages in the eastern Indonesian city of Manado, killing at least 32 people and injuring dozens of others, officials and local media reports said Wednesday.  The landslide, triggered by several hours of torrent",http://www.reliefweb.int/rw/RWB.NSF/db900SID/SODA-6M97FQ?OpenDocument,"Floods and landslides that hit Indonesia`s North Sulawesi province over the past ten days have taken the lives of 32 people.  The natural disaster killed 26 people in Manado, capital of North Sulawesi, and six people in Minahasa district, and injured ten",http://www.antara.co.id/en/seenws/?id=9258,"Heavy rain triggered flooding and landslides in central Indonesia, killing at least 31 people in the past week, a government official said yesterday.  Most of the deaths occurred yesterday in Manado, the capital of north Sulawesi province, where 19 bodie",http://www.mumbaimirror.com/nmirror/mmpaper.asp?sectid=5&articleid=222200622329421222200622301843,,,Manado,"163146670,558","Manado, North Sulawesi",POINT Z (124.8494127 1.523742994 628),POINT (124.8494127 1.523742994)
"1,523742994","124,8494127",629,Indonesia,2006-02-21,21,2,2006,S.E. Asia,7,rainfall,"Landslides and flash floods swept through villages in the eastern Indonesian city of Manado, killing at least 32 people and injuring dozens of others, officials and local media reports said Wednesday.  The landslide, triggered by several hours of torrent",http://www.reliefweb.int/rw/RWB.NSF/db900SID/SODA-6M97FQ?OpenDocument,"Floods and landslides that hit Indonesia`s North Sulawesi province over the past ten days have taken the lives of 32 people.  The natural disaster killed 26 people in Manado, capital of North Sulawesi, and six people in Minahasa district, and injured ten",http://www.antara.co.id/en/seenws/?id=9259,"Heavy rain triggered flooding and landslides in central Indonesia, killing at least 31 people in the past week, a government official said yesterday.  Most of the deaths occurred yesterday in Manado, the capital of north Sulawesi province, where 19 bodie",http://www.mumbaimirror.com/nmirror/mmpaper.asp?sectid=5&articleid=222200622329421222200622301843,,,Manado,"163146670,558","Manado, North Sulawesi",POINT Z (124.8494127 1.523742994 629),POINT (124.8494127 1.523742994)
"1,523742994","124,8494127",3501,Indonesia,2013-02-17,17,2,2013,S.E. Asia,1,rainfall,"A landslide which hit the city killed a six-year old boy.

""He was taking a bath in the morning when a landslide suddenly struck his house,"" the capital deputy mayor Harley Mangindaan told AFP.",http://www.google.com/hostednews/afp/article/ALeqM5g14KuphmCloFXBbpWvduwzfKCezw?docId=CNG.f2a4afad1f4d2dfe4038923bcd592839.71,,,,,,,Manado,"163146670,558","Manado, North Sulawesi",POINT Z (124.8494127 1.523742994 3501),POINT (124.8494127 1.523742994)
"-7,545102132","112,2651296",3897,Indonesia,2014-01-28,28,1,2014,S.E. Asia,7,rainfall,"Two landslides triggered by torrential rain killed at least 19 people and left 10 others missing on Indonesia's main island of Java, a government official said Tuesday.

Five houses were buried when mud rolled down from surrounding hills just after midn",http://www.foxnews.com/world/2014/01/28/landslides-kill-1-villagers-leave-10-others-missing-on-indonesia-java-island/,,,,,,,Jombang,"1120515381,06","Mekarsari village, Jombang district, East Java",POINT Z (112.2651296 -7.545102132 3897),POINT (112.2651296 -7.545102132)
"-2,196200998","102,0644188",5001,Indonesia,2016-10-25,25,10,2016,S.E. Asia,11,rainfall,"Eleven men are believed to have been buried alive when a mudslide occurred while they were illegally prospecting for gold in the district of Merangin, Jambi in Sumatra, yesterday.

Online media today quoted National Disaster Management Information Data a",http://www.malaysiakini.com/news/360503,,,,,,,Merangin,"7418183362,73","Merangin, Jambi in Sumatra",POINT Z (102.0644188 -2.196200998 5001),POINT (102.0644188 -2.196200998)
"1,254639752","124,8551562",625,Indonesia,2006-02-14,14,2,2006,S.E. Asia,1,rainfall,"Four people died Tuesday after two days of intense rain caused flooding and landslides in five regencies and cities in North Sulawesi.  According to police, all four deaths occurred in Minahasa regency. One person died in a landslide, while the other thr",http://news.google.com/url?sa=t&ct=us/80-0&fp=43f6016ef8a80cf9&ei=FAT2Q9XBJriYFufhja8D&url=http%3A//www.thejakartapost.com/detailnational.asp%3Ffileid%3D20060215.D03%26irec%3D5&cid=0,,,,,,,Minahasa,"1151953712,78","Minahasa regency, N. Sulawesi",POINT Z (124.8551562 1.254639752 625),POINT (124.8551562 1.254639752)
"1,254639752","124,8551562",630,Indonesia,2006-02-21,21,2,2006,S.E. Asia,6,rainfall,"Floods and landslides that hit Indonesia`s North Sulawesi province over the past ten days have taken the lives of 32 people.  The natural disaster killed 26 people in Manado, capital of North Sulawesi, and six people in Minahasa district, and injured ten",http://www.antara.co.id/en/seenws/?id=9258,,,,,,,Minahasa,"1151953712,78","Minahasa, North Sulawesi",POINT Z (124.8551562 1.254639752 630),POINT (124.8551562 1.254639752)
"-2,362711322","121,6578598",2625,Indonesia,2010-10-12,12,10,2010,S.E. Asia,13,construction,"At least 10 people have been killed and another three were feared dead after they were buried in a landslide on Indonesia's Sulawesi island, police said Wednesday.

A steep part of a hill in the Morowali district of Central Sulawesi province collapsed on",http://www.google.com/hostednews/afp/article/ALeqM5joHK2AL6I-rddgXlJEg4iomfeadw?docId=CNG.678313307e81e77251ed998778e158ac.391,"At least 10 people have been killed and another three were feared dead after they were buried in a landslide on Indonesia’s Sulawesi island, police said Wednesday.

A steep part of a hill in the Morowali district of Central Sulawesi province collapsed",http://www.onlinenews.com.pk/details.php?id=169794,,,,,Morowali,"13089661079,9",Morowali district of Central Sulawesi province,POINT Z (121.6578598 -2.362711322 2625),POINT (121.6578598 -2.362711322)
"0,806499254","127,3412567",3096,Indonesia,2011-12-27,27,12,2011,S.E. Asia,4,rainfall,"Officials say fast-moving mudflows streaming from the mouth of a volcano in eastern Indonesia have killed four villagers. About 1,000 others have fled their homes.

Mount Gamalama, located in the Molucca Islands, sprang back to life this month with a pow",http://www.usatoday.com/news/world/story/2011-12-28/Indonesia-lava-flood/52248368/1,,,,,,,Ternate,"161997200,528","Mount Gamalama, located in the Molucca Islands",POINT Z (127.3412567 0.806499254 3096),POINT (127.3412567 0.806499254)
"-0,3000987","100,3720415",939,Indonesia,2007-03-06,6,3,2007,S.E. Asia,1,earthquake,"Rina was hoping for miracle. Two days after a devastating earthquake hit West Sumatra, she could only look on as soldiers and residents searched for the body of her missing seven-year-old son.  The boy, Rahmat, was buried by an earthquake-triggered lands",http://www.thejakartapost.com/detailheadlines.asp?fileid=20070309.A04&irec=4,,,,,,,Bukittinggi,"23832060,0759","Ngarai Sianok valley, Bukittinggi",POINT Z (100.3720415 -0.3000987 939),POINT (100.3720415 -0.3000987)
"-1,485664276","119,5072072",2392,Indonesia,2010-06-16,16,6,2010,S.E. Asia,1,earthquake,"One person was killed in when an earthquake measuring 5.3 on the Richter scale struck in North Mamuju district, West Sulawesi, on Wednesday.

The quake, which struck at 8:52 a.m., also damaged around 50 houses in the area.

District spokesman Saidiman Ma",http://www.thejakartaglobe.com/news/one-reported-death-in-sulawesi-earthquake/380813,,,,,,,Mamuju Utara,"2951408369,34","North Mamuju district, West Sulawesi",POINT Z (119.5072072 -1.485664276 2392),POINT (119.5072072 -1.485664276)
"-8,126213327","111,1790563",5465,Indonesia,2017-11-27,27,11,2017,S.E. Asia,25,rainfall,"At least 11 people have died in severe floods and landslides in the east of Indonesia's main island of Java, an official said Tuesday (Nov 28).

A landslide killed nine people at Pacitan in East Java province and two people died in floods triggered by he",http://www.channelnewsasia.com/news/asiapacific/at-least-11-dead-as-floods-and-landslide-hit-indonesia-9448878,"A tropical cyclone that pounded Indonesia’s main island of Java has killed 41 people, the country’s disaster agency said on Wednesday, more than double the initial toll, with tens of thousands displaced by severe flooding and landslides.

Among the v",http://gulftoday.ae/portal/be42588e-a627-4120-84d6-6d128ece0922.aspx,,,,,Pacitan,"1418605502,7",Pacitan in East Java province,POINT Z (111.1790563 -8.126213327 5465),POINT (111.1790563 -8.126213327)
"-8,126213327","111,1790563",957,Indonesia,2007-03-23,23,3,2007,S.E. Asia,3,rainfall,"Landslide killed three in Pacitan regency, East Java Friday night, following heavy rains pouring the area early on the day, an official says.  ""The three were sleeping while their houses were buried by the landslide,"" spokesman of Pacitan regental admini",http://www.thejakartapost.com/detailgeneral.asp?fileid=20070324145113&irec=5,,,,,,,Pacitan,"1418605502,7","Pacitan regency, East Java",POINT Z (111.1790563 -8.126213327 957),POINT (111.1790563 -8.126213327)
"-0,471194394","100,403716",1332,Indonesia,2008-03-13,13,3,2008,S.E. Asia,5,rainfall,"Five people were killed in a landslide in Padang Panjang regency of West Sumatra province on Thursday evening, rescue team said.     Consecutive days of heavy rain had caused landslide that felt into a house in Gunung Raja village of Batipu district, a m",http://news.xinhuanet.com/english/2008-03/14/content_7785080.htm,"A mother and her four young children have been killed in a landslide triggered by days of torrential rain in western Indonesia.  Many homes in Gunung Rajo village on Sumatra island were buried when mud gushed down from surrounding hills, said Rustam Paka",http://news.smh.com.au/landslide-kills-mum-kids-in-sumatra/20080314-1zh5.html,"A landslide triggered by days of heavy rains killed four people at Jorong Asam Jao village in West Sumatra province on Thursday night.  Rescue workers with the help of local people were continuing their search for other  victims, Edi Susanto, head of the",http://www.antara.co.id/en/arc/2008/3/14/five-killed-one-missing-in-west-sumatra-landslide/,,,Padang Panjang,"21092136,1477",Padang Panjang regency of West Sumatra province,POINT Z (100.403716 -0.471194394 1332),POINT (100.403716 -0.471194394)
"-0,56229384","100,22767",2042,Indonesia,2009-09-30,30,9,2009,S.E. Asia,10,earthquake,(video report),http://news.bbc.co.uk/1/hi/world/asia-pacific/8288525.stm,,,,,,,Padang Pariaman,"1351539058,0","?, Padang Pariaman",POINT Z (100.22767 -0.56229384 2042),POINT (100.22767 -0.56229384)
"2,962202232","99,05876357",4583,Indonesia,2015-12-01,1,12,2015,S.E. Asia,2,rainfall,He said another landslide earlier this week killed two people and injured nine others in Pematang Siantar town in North Sumatra province.,http://neurope.eu/wires/rain-triggered-landslides-leave-5-dead-15-missing-on-indonesias-sumatra-island/,,,,,,,Pematangsiantar,"76902531,544","Pematang Siantar, North Sumatra",POINT Z (99.05876357 2.962202232 4583),POINT (99.05876357 2.962202232)
"-8,113254762","111,887202",2164,Indonesia,2009-11-22,22,11,2009,S.E. Asia,2,rainfall,"A landslide triggered by heavy rain killed two people at Penampihan village, Tulungagung district, East Java, on Saturday night.

The 49-year-old Minem and her 17-year-old child could not escape when the landslide engulfed their home in the village, Sant",http://www.antara.co.id/en/news/1258876069/two-killed-in-tulungagung-landslide,,,,,,,Tulungagung,"1150403295,51","Penampihan village, Tulungagung district, East Ja*",POINT Z (111.887202 -8.113254762 2164),POINT (111.887202 -8.113254762)
"-7,69958989","109,9660376",9,Indonesia,2004-01-29,29,1,2004,S.E. Asia,15,unknown,Buried houses in 2 villages,http://www.alertnet.org/thenews/newsdesk/JAK27179.htm,,http://www.thejakartapost.com/detailheadlines.asp?fileid=20040423.B02&irec=9,,,,,Purworejo,"1089875480,49","Purworejo regency, in Central Java",POINT Z (109.9660376 -7.69958989 9),POINT (109.9660376 -7.69958989)
"-6,775489536","111,4612993",612,Indonesia,2006-01-28,28,1,2006,S.E. Asia,6,rainfall,"A landslide struck Rembang district in Central Java province on Saturday, killing at least six people and damaging a number of houses.  The landslide affected the subdistricts of Lasem, Pamotan and Sedan, police said.  The identity of the dead bodies is",http://www.antara.co.id/en/seenws/?id=8528,,,,,,,Rembang,"1039014644,95",Rembang district in Central Java,POINT Z (111.4612993 -6.775489536 612),POINT (111.4612993 -6.775489536)
"-8,595259046","120,3807084",937,Indonesia,2007-03-03,3,3,2007,S.E. Asia,2,rainfall,"This report is developed by HC/RC Office in Indonesia based on information provided by the National Coordinating Board for the Management of Disaster (BAKORNAS PB), Provincial Coordinating Unit for the Management of Disaster (SATKORLAK PB) East Nusa Teng",http://www.reliefweb.int/rw/RWB.NSF/db900SID/EGUA-6YZLXL?OpenDocument,,,,,,,Manggarai,"78368937,3261","Ruteng district, East Nusa Tenggara province, Flo*",POINT Z (120.3807084 -8.595259046 937),POINT (120.3807084 -8.595259046)
"3,550691598","125,5413485",3889,Indonesia,2014-01-20,20,1,2014,S.E. Asia,2,rainfall,"Days of torrential rain triggered a landslide and flash floods on Indonesia's Sulawesi island, killing at least 13 people and sending tens of thousands fleeing for safe ground, disaster officials said Thursday. 
Residents and rescuers in Sangihe district",http://www.mercurynews.com/nation-world/ci_24960369/floods-landslide-kill-13-indonesia-2-missing,,,,,,,Kepulauan Sangihe,"599558834,844",Sangihe district of North Sulawesi province,POINT Z (125.5413485 3.550691598 3889),POINT (125.5413485 3.550691598)
