WKT,src_name,src_link,ev_id,ev_date,ev_time,ev_title,ev_desc,loc_desc,loc_acc,ls_cat,ls_trig,ls_size,ls_setting,fatalities,injuries,storm_name,photo_link,comments,ev_imp_src,ev_imp_id,latitude,longitude,ctry_name,ctry_code,div_name,gaz_point,gaz_dist,sub_date,edit_date,source,method,img_type,sat_date_b,sat_date_a,citation
POINT (13.62511611 50.4973000000001),"Mostecke listy, Homer-tydenik Mostecka",http://listy.mesto-most.cz/vismo/dokumenty2.asp?id_org=100336&id=3031; http://www.homerlive.cz/zpravodajstvi/sesuv_svahu_uz_je_zastaven.html,14001,,unknown,,,"Most
",exact,landslide,rain,small,unknown,0.0,0.0,,,"From: Czech Academy of Sciences Landslides Inventory Based on Media Reports, https://www.irsm.cas.cz/landslides",CAS,8,50.4973,13.62511611,Czech Republic,CZ,Ústecky,Most,1.29,,,COOLR_R,,,,,
POINT (20.807508709 41.741619326),Geol_survey,"Peshevski, I., Jovanovski, M., & Nedelkovska, N. (2018). Landslides in Republic of Macedonia. Unpublished raw data, Ss. Cyril and Methodius University in Skopje,  Skopje,  MK.",13144,,unknown,RMD # 173-4-1_0001,,unpopulated,unknown,unknown,unknown,unknown,unknown,0.0,0.0,,,"Geology = Schist+soil debris, Max int.M = 7, Azimuth = 3 , Activity State = unknown, Depth = unknown, Damage = no_infrastructure, Remediation = no, Monitoring = no",RMD,173-4-1_0001,41.74161933,20.80750871,The Former Yugoslav Republic of Macedonia,MK,Mavrovo-i-Rostusa,Gostivar,11.04,,,COOLR_R,,,,,
POINT (104.070256878 21.831351026),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Mu Chang Chai 2017,Mu Chang Chai Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.83135103,104.07025688,Vietnam,VN,Yen Bai,Poun Loung,16.59,,,COOLR_R,,,,,
POINT (104.5931 32.398),China Central Television,http://220.181.168.86/NewJsp/news.jsp?fileId=378094,9550,2016/10/06,06:00,"Lianghebao, Pingwu County, Sichuan","After the disaster hit the village, officials of the Party committee and the government of Pingwu County immediately rushed to the site to launch rescue efforts. On one hand, they organized excavators to clean the debris and dredge the canals and ditches","Lianghebao, Pingwu County, Sichuan",unknown,debris_flow,continuous_rain,medium,unknown,0.0,1.0,,,,GLC,9550,32.398,104.5931,China,CN,Sichuan,Pingwu,6.56,2016/10/07,,COOLR_R,,,,,
POINT (75.9434000000001 11.46851),The Times Of India,https://timesofindia.indiatimes.com/city/kozhikode/seven-dead-in-kerala-landslide-many-villagers-missing/articleshow/64595401.cms,11548,2018/06/14,03:00,Kattipara Landslide,"2 landslides happened in Karinchola mala, Kattipara Panchayat in Thamarassery in Kozhikode district. First landslide occured in the North side of Karinchola Mala at 3.30 am (local time). Second landslide occurred at other side of Kainchola Mala at 5.30 a","Kattippara, Kozhikode Sub-District, Kozhikode, Kerala",1km,landslide,continuous_rain,large,natural_slope,14.0,0.0,,https://english.mathrubhumi.com/polopoly_fs/1.2891219.1529437941!/image/image.jpg_gen/derivatives/landscape_728_450/image.jpg,,LRC,,11.46851,75.9434,India,IN,Kerala,Meppadi,24.11,2018/08/03,,COOLR_R,,,,,
POINT (106.714767772 16.8240338890001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Huong Hua 2020,Huong Hua Quang Tri Vietnam 2020,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,16.82403389,106.71476777,Vietnam,VN,Quang Tri,Bo Ho Su,9.93,,,COOLR_R,,,,,
POINT (92.876412068 23.6946110710001),Zoram Observer,https://www.zoramobserver.com/mizoram/aizawl-champhai-road-cut-off-by-strange-landslide/,9989,2017/06/28,unknown,Landslide damages road,Landslide on Aizawl-Champhai road between Seling and Tuirini (believed to be the Tuirini River). Initial research suggests that geological activity along a fault is responsible for the landslide.,"Aizawl, Mizoram State, India",10km,landslide,other,large,above_road,0.0,0.0,,,"Extensive images of landslide in video in linked article. ""Other"" trigger is activity along a fault (felt that saying earthquake was misleading).",GLC,,23.69461107,92.87641207,India,IN,Mizoram,Aizwal,8.35,2017/07/05,,COOLR_R,,,,,
POINT (-75.6621 4.83490000000006),reuters,http://www.reuters.com/article/2011/12/24/us-colombia-pipeline-idUSTRE7BN01O20111224,4104,2011/12/23,,"Dosquebradas, Risaralda",The explosion at a pipeline controlled by Colombia's state-owned Ecopetrol was caused by a landslide following heavy rains,"Dosquebradas, Risaralda",5km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,4104,4.8349,-75.6621,Colombia,CO,Risaralda,Dos Quebradas,1.79,2014/04/01,,COOLR_R,,,,,
POINT (-122.7617 45.5774000000001),Oregon DOT,,8718,2012/01/19,10:00,"US 30, milepost 6.4",,"US 30, milepost 6.4",exact,landslide,unknown,unknown,above_road,0.0,0.0,,,,ODOT,8718,45.5774,-122.7617,United States,US,Oregon,Pearson Airpark,9.56,2016/07/08,,COOLR_R,,,,,
POINT (98.95153894 12.7024210700001),NASA SERVIR Science Coordination Office & SERVIR-Mekong,https://servir.adpc.net/,12226,,,Landslide in Myanmar,,,exact,landslide,unknown,unknown,unknown,0.0,0.0,,,Eifert/High/before 2012/,SMMML,647,12.70242107,98.95153894,Myanmar,MM,Tanintharyi,Sarawa Chaung,17.35,2018/08/17,,COOLR_R,,,,,
POINT (78.8977378170001 30.241477285),India.com,http://www.india.com/news/agencies/former-uttarakhand-cms-vehicle-briefly-trapped-in-landslide-debris-2301442/,10067,2017/07/07,,Landslide hits car near Sirobagad,"Landslide near Sirobagad on road from Srinagar hits politician's car, everyone escapes unharmed. Following heavy rain.","Srinagar Sub-District, Uttarakhand State, India",5km,landslide,rain,small,above_road,0.0,0.0,,,,GLC,,30.24147729,78.89773782,India,IN,Uttaranchal,Srinagar,6.49,2017/07/07,,COOLR_R,,,,,
POINT (97.43588507 25.66839191),NASA SERVIR Science Coordination Office & SERVIR-Mekong,https://servir.adpc.net/,12105,,,Landslide in Myanmar,,,exact,landslide,unknown,unknown,unknown,0.0,0.0,,,Nicolau/High/,SMMML,526,25.66839191,97.43588507,Myanmar,MM,Kachin,Layawng Ga,24.49,2018/08/17,,COOLR_R,,,,,
POINT (93.8769885500001 23.585808102),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.5858081,93.87698855,Myanmar,MM,Chin,Seksih,6.69,,,COOLR_R,,,,,
POINT (93.8974834780001 23.370681059),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.37068106,93.89748348,Myanmar,MM,Chin,Neyinzaya Chaung,15.0,,,COOLR_R,,,,,
POINT (101.698 2.94300000000004),Red Cross - Field reports,http://www-secure.ifrc.org/dmis/prepare/view_report.asp?ReportID=2685,41,2007/03/22,,Putrajaya,"2,000 victims",Putrajaya,10km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,41,2.943,101.698,Malaysia,MY,Wilayah Persekutuan Putrajaya,Kajang,12.57,2014/04/01,,COOLR_R,,,,,
POINT (102.35748036 19.767022808),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Xieng Ngeun 2018,Xieng Ngeun Luang Prabang Laos 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,19.76702281,102.35748036,Laos,LA,Louangphabang,Ban Pak Mene,14.01,,,COOLR_R,,,,,
POINT (104.220720421 21.6510840660001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong La 2017,Muong La Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.65108407,104.22072042,Vietnam,VN,Son La,Poun Loung,9.8,,,COOLR_R,,,,,
POINT (110.0312 34.5208000000001),news.xinhuanet,http://news.xinhuanet.com/english2010/video/2010-07/24/c_13412985.htm,2125,2010/07/23,23:00,"Longhai railway between Tongguan and Taiyao(?)(Taiyu?), Shaanxi","Traffic has resumed on part of the Shaanxi section of China's Longhai railway.  The railway linking Taiyao to Tongguan reopened at 5 a.m. this morning, after one nignt's repair work. Stranded trains have been leaving the section.  The railway was hit by","Longhai railway between Tongguan and Taiyao(?)(Taiyu?), Shaanxi",25km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,2125,34.5208,110.0312,China,CN,Shaanxi,Laotongguan,24.94,2014/04/01,,COOLR_R,,,,,
POINT (98.1772183360001 16.853119818),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hpa-An 2018,Hpa-An Kayin Myanmar 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,16.85311982,98.17721834,Myanmar,MM,Kayin,Htisekaw,5.48,,,COOLR_R,,,,,
POINT (104.506250074 20.499689882),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong Lat 2018,Muong Lat Tanh Hoa Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.49968988,104.50625007,Vietnam,VN,Thanh Hoa,Muong Lat,9.95,,,COOLR_R,,,,,
POINT (170.0982 -45.9034),Otago Daily Times,http://www.odt.co.nz/news/dunedin/108264/landslide-shunts-camp-building,1910,2010/05/29,07:00,"Berwick Camp, Otago region","Elsewhere, a landslide slammed into a building at Berwick Camp with 42 people sleeping  inside and ""shunted it across the road"" this morning after heavy overnight rain.","Berwick Camp, Otago region",10km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,1910,-45.9034,170.0982,New Zealand,NZ,Otago,Dunedin,8.19,2016/01/08,,COOLR_R,,,,,
POINT (93.8093023600001 23.390401062),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.39040106,93.80930236,Myanmar,MM,Chin,Neyinzaya Chaung,24.03,,,COOLR_R,,,,,
POINT (-89.6938 13.7135000000001),reliefweb,http://reliefweb.int/report/el-salvador/lluvias-causan-estragos-en-seis-departamentos,6682,2014/10/15,,Sonsonate department,"exact date unknown, point represents 7 landslides.",Sonsonate department,50km,landslide,continuous_rain,medium,unknown,0.0,0.0,,,,GLC,6682,13.7135,-89.6938,El Salvador,SV,Sonsonate,Izalco,4.21,2015/01/15,,COOLR_R,,,,,
POINT (105.062185934 20.8347012630001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Da Bac 2017,Da Bac Hoa Binh Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,20.83470126,105.06218593,Vietnam,VN,Hoa Binh,Suvui,7.39,,,COOLR_R,,,,,
POINT (-120.3218 39.3193000000001),News 4,http://www.mynews4.com/news/story/Landslide-closes-part-of-old-US-40-near-Sierras/dXUJpizZzEmQoI6bXLq9Ng.cspx,6754,2015/02/06,,old Highway 40 near the top of the Sierra Nevada between Truckee and the Sugar Bowl ski resort,CHP public information officer Pete Mann told The Associated Press on Monday that the landslide occurred Friday on the old Donner Road that runs parallel to Interstate 80 in some parts near Donner Pass.,old Highway 40 near the top of the Sierra Nevada between Truckee and the Sugar Bowl ski resort,5km,rock_fall,unknown,unknown,above_road,0.0,0.0,,http://www.kcra.com/image/view/-/31207098/medRes/1/-/maxh/460/maxw/620/-/474v1lz/-/Lamson-Donner-Pass-rockslide-10-2-10-15-jpg.jpg,,GLC,6754,39.3193,-120.3218,United States,US,California,Soda Springs,4.92,2015/02/12,,COOLR_R,,,,,
POINT (93.9382350130001 23.308255128),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Falam 2015,Falam Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,23.30825513,93.93823501,Myanmar,MM,Chin,Neyinzaya Chaung,13.29,,,COOLR_R,,,,,
POINT (124.89 11.78),abs-cbnnews,http://www.abs-cbnnews.com/nation/regions/03/21/12/landslide-destroys-houses-catbalogan,4280,2012/03/20,08:00,"Barangay 8, Catbalogan, Samar","MANILA, Philippines – At least three houses were damaged in a landslide incident in Catbalogan, Samar on Tuesday, the National Disaster Risk Reduction and Management Council (NDRRMC) said. The NDRRMC said the landslide occurred at around 8:30 a.m. in B","Barangay 8, Catbalogan, Samar",10km,landslide,downpour,medium,unknown,0.0,0.0,,,,GLC,4280,11.78,124.89,Philippines,PH,Samar,Catbalogan,2.21,2014/04/01,,COOLR_R,,,,,
POINT (93.6858004900001 22.478832529),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Hakha 2015,Hakha Chin Myanmar 2015,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.47883253,93.68580049,Myanmar,MM,Chin,Bungtuah,11.19,,,COOLR_R,,,,,
POINT (102.376639189 19.6731712220001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Xieng Ngeun 2018,Xieng Ngeun Luang Prabang Laos 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,19.67317122,102.37663919,Laos,LA,Louangphabang,Ban Pak Mene,10.8,,,COOLR_R,,,,,
POINT (20.8010819940001 41.6931198940001),Geol_survey,"Peshevski, I., Jovanovski, M., & Nedelkovska, N. (2018). Landslides in Republic of Macedonia. Unpublished raw data, Ss. Cyril and Methodius University in Skopje,  Skopje,  MK.",12976,,unknown,RMD # 173-4-1_0004,,unpopulated,unknown,unknown,unknown,unknown,unknown,0.0,0.0,,,"Geology = Schist+soil debris, Max int.M = 7, Azimuth = 20 , Activity State = unknown, Depth = unknown, Damage = no_infrastructure, Remediation = no, Monitoring = no",RMD,173-4-1_0004,41.69311989,20.80108199,The Former Yugoslav Republic of Macedonia,MK,Mavrovo-i-Rostusa,Gostivar,15.22,,,COOLR_R,,,,,
POINT (104.121657615 21.644627214),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Muong La 2017,Muong La Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.64462721,104.12165762,Vietnam,VN,Yen Bai,Poun Loung,12.59,,,COOLR_R,,,,,
POINT (103.824231305 22.1331606730001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Than Uyen 2018,Than Uyen Lai Chau Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.13316067,103.82423131,Vietnam,VN,Lao Cai,Pac Tha,6.68,,,COOLR_R,,,,,
POINT (106.789675929 16.5770259920001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Huong Hua 2020,Huong Hua Quang Tri Vietnam 2020,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,16.57702599,106.78967593,Vietnam,VN,Quang Tri,Lang Ta Kut,5.47,,,COOLR_R,,,,,
POINT (145.8772 -41.0443),Advocate,http://www.theadvocate.com.au/story/4204062/rain-causes-burnie-landslips/,9509,2016/10/02,23:00,"Brickport Road, Cooee","Near the intersection of Brickport Road and Thirkell Street, a section of soil and rock tumbled down an embankment, knocking over a fence and partially falling on the road.","Brickport Road, Cooee",exact,landslide,downpour,small,above_road,0.0,0.0,,,,GLC,9509,-41.0443,145.8772,Australia,AU,Tasmania,Burnie,2.52,2016/10/04,,COOLR_R,,,,,
POINT (-123.7982 44.6625000000001),Oregon DOT,,8564,2012/11/19,13:00,"US 20, milepost 21",,"US 20, milepost 21",exact,landslide,unknown,unknown,above_road,0.0,0.0,,,,ODOT,8564,44.6625,-123.7982,United States,US,Oregon,Eddyville,4.83,2016/07/07,,COOLR_R,,,,,
POINT (77.0373662430001 10.0548716920001),The New Indian Express,https://www.newindianexpress.com/states/kerala/2018/aug/10/landslide-leaves-57-tourists-including-24-foreigners-trapped-in-plum-judy-resort-near-munnar-1855907.html,14069,2018/08/09,07:00,Plum Judy Resort Landslide,A landslide at Plum Judy Resort near Pallivasal killed at least 11 people and prevented tourists from traveling in the area and returning to their resort from Munnar.,ear Plum Judy Resort at Pallivasal,10km,landslide,rain,medium,above_road,0.0,0.0,,,11 deaths associated to the storm,GLC,,10.05487169,77.03736624,India,IN,Kerala,Devikolam,7.59,2020/05/12,,COOLR_R,,,,,
POINT (103.411516268 22.6742835580001),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phong Tho 2018,Phong Tho Lai Chau Vietnam 2018,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,22.67428356,103.41151627,Vietnam,VN,Lai Chau,Ma Li Chai,13.92,,,COOLR_R,,,,,
POINT (-76.7762999999999 18.0622000000001),todayonline,"http://www.todayonline.com/BreakingNews/EDC101001-0000003/Officials--Death-toll-from-Tropical-Storm-Nicole-at-5,-expected-to-rise",2523,2010/09/30,08:00,"Norbrook, Constant Spring, Kingston","Officials say the death toll from floods and mudslides in Jamaica has risen to five and is expected to increase further as searchers continue looking for victims of Tropical Storm Nicole.  Richard Thompson, deputy director general of the Jamaica's disast","Norbrook, Constant Spring, Kingston",5km,mudslide,tropical_cyclone,medium,unknown,2.0,0.0,Tropical Storm Nicole,,,GLC,2523,18.0622,-76.7763,Jamaica,JM,Saint Andrew,Saint Andrew,1.51,2014/04/01,,COOLR_R,,,,,
POINT (21.280521202 41.112983419),Strezevo,"Peshevski, I., Jovanovski, M., & Nedelkovska, N. (2018). Landslides in Republic of Macedonia. Unpublished raw data, Ss. Cyril and Methodius University in Skopje,  Skopje,  MK.",13021,,unknown,RMD # 183-4-3_0002,,Strezevo_GDK_10+100,unknown,translational_slide,rain,unknown,unknown,0.0,0.0,,,"Geology = granite+soil debris, Max int.M = 7, Azimuth = 360 , Activity State = remediated, Depth = deep, Damage = threatened_structure , Remediation = yes, Monitoring = yes",RMD,183-4-3_0002,41.11298342,21.2805212,The Former Yugoslav Republic of Macedonia,MK,Bitola,Mogila,9.2,,,COOLR_R,,,,,
POINT (104.096915793 21.808869051),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Mu Chang Chai 2017,Mu Chang Chai Yen Bai Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.80886905,104.09691579,Vietnam,VN,Yen Bai,Poun Loung,12.88,,,COOLR_R,,,,,
POINT (-22.131879827 64.793309085),Icelandic Met Office,http://en.vedur.is/about-imo/news/a-large-landslide-falls-in-hitardalur-valley,11540,2018/07/07,05:00,Fagraskógarfjall Landslide,"Early on Saturday morning, at 5:17am, a large landslide detached from the Fagraskógarfjall massif in western Iceland, near to Hitardal. The landslide covers an area of about 1.8 square km and a runout distance of 1.5 km. Landslide thickness is 20-30m. T","Fagraskógarfjall mountain, Hítardalur valley, Borgarbyggð, Vesturland",exact,debris_flow,continuous_rain,catastrophic,natural_slope,0.0,0.0,,http://en.vedur.is/media/frettir-myndasafn-2018/medium/20180707_164018.jpg,,GLC,,64.79330909,-22.13187983,Iceland,IS,Vesturland,Alftorbakki,19.13,2018/07/24,,COOLR_R,,,,,
POINT (123.8514 10.3789),Inquirer.net,http://newsinfo.inquirer.net/inquirerheadlines/regions/view_article.php?article_id=102592,366,2007/11/20,,highway linking Cebu City to Balamban town,left lots of damage,highway linking Cebu City to Balamban town,25km,landslide,tropical_cyclone,medium,unknown,0.0,0.0,Tropical Storm Lando,,,GLC,366,10.3789,123.8514,Philippines,PH,Cebu,Cebu,6.91,2014/04/01,,COOLR_R,,,,,
POINT (87.9258 26.9080000000001),gorkhapatra,http://www.gorkhapatra.org.np/detail.php?article_id=23171&cat_id=4,1103,2009/08/19,23:00,"Bahuban, Irautar-8, Ilam",Two girls of the same family died after being burried by a landslide triggered by the incessant rainfall during the last night in Bahuban of Iraunta-8. The incessant rainfall in the past two days waterlogged many villages of southern belt of Sunsari. Oth,"Bahuban, Irautar-8, Ilam",50km,landslide,continuous_rain,medium,unknown,4.0,0.0,,,,GLC,1103,26.908,87.9258,Nepal,NP,Mechi,Budbani,24.74,2014/04/01,,COOLR_R,,,,,
POINT (104.667124886 21.174893148),Rainfall-induced landslide inventories for Lower Mekong,https://doi.org/10.1002/gdj3.145,0,,unknown,Phu Yen 2017,Phu Yen Son La Vietnam 2017,,1km,unknown,rain,unknown,unknown,0.0,0.0,,,,LMR,,21.17489315,104.66712489,Vietnam,VN,Son La,Ban Pho,9.63,,,COOLR_R,,,,,
POINT (89.5187915970001 27.218987729),Antara News,http://www.antara.co.id/en/news/1274440013/landslides-again-hit-garut,9681,2010/05/21,,"Thimphu-Phuentsholing highway, at Takti, between Samtse and Punakha","A government servant, who was returning to Samtse from Punakha on May 20, narrowly escaped a major mudslide and rolling boulders at Takti on the Thimphu-Phuentsholing highway.  Chukha dzongda Tshewang Rinzin described the roadblock as probably the bigges","Thimphu-Phuentsholing highway, at Takti, between Samtse and Punakha",50km,landslide,downpour,medium,above_road,0.0,0.0,,,,GLC,1882,27.21898773,89.5187916,Bhutan,BT,Chhukha,Getta Dzong,10.49,2014/04/01,,COOLR_R,,,,,
