WKT_GEOM,NEW DATASET,ID,OLD DATASET,OLD ID,VERSION,COUNTRY,ACCURACY,START DATE,END DATE,TYPE,TRIGGER,AFFIDABILITY,PSV,DCMV,FATALITIES,INJURIES,NOTES,LINK
POINT (-117.7349 33.7465),UGLC,CALC,COOLR_R,2878,2019,United States,5000.0,2010/12/22,2010/12/22,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: rt 241, between rt 133 and E Santiago Canyon rd, Long Beach, CA, description: The 241 Toll Road was expected to remain closed in both directions from the 133 junction to Santiago Canyon Road through this morning because of mudslides.  …  December 23, 2010  A series of storms that pummeled Orange County over the past week was exp",Source: http://www.fireengineering.com/index/articles/Wire_News_Display/1328867947.html
POINT (-43.1822999999999 -22.5046),UGLC,CALC,COOLR_R,1625,2019,Brazil,10000.0,2010/04/06,2010/04/06,mudslide,rainfall,9,CALC,CALC,1.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Petropolis, description: one each in Petropolis, Paracambi, Mage and Nilopolis, authorities said.",Source: http://www.cnn.com/2010/WORLD/americas/04/12/brazil.flooding.mudslides/
POINT (93.9509141570001 23.672124341),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (103.368558343 18.5141107580001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Thaphabath Bolikhamsai Laos 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (101.7022 3.15640000000008),UGLC,CALC,COOLR_R,4840,2019,Malaysia,5000.0,2013/05/07,2013/05/07,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Dang Wangi Lrt Station, Jalan Ampang , Kuala Lumpur, description: At 7 pm last night, nine cars were buried in a landslide in Jalan Ampang in front of the Dang Wangi LRT station.",Source: http://www.nst.com.my/latest/three-lanes-of-landslide-hit-jalan-mahameru-reopened-to-traffic-1.274484
POINT (103.051098734 22.2503829410001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Sin Ho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (97.9254906200001 15.18656615),UGLC,CALC,COOLR_R,12413,2019,Myanmar,0.0,1956/01/01,2023/01/01,slide,ND,2,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: ND",Source: https://servir.adpc.net/
POINT (93.8347547530001 23.431002984),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-121.97646105 37.082297882),UGLC,CALC,COOLR_R,10152,2019,United States,0.0,2017/01/04,2017/01/04,mudslide,rainfall,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: 8094-8189 CA-17, Scotts Valley, California, 95066, description: The Santa Cruz Mountains received more than 7 inches of rain Tuesday night and Wednesday. A mudslide on northbound Highway 17 — just south of Jarvis Road — knocked a tree into the slow lane of the highway at 10:44 a.m. Tanguay said he expects the lan",Source: http://www.santacruzsentinel.com/general-news/20170104/santa-cruz-county-endures-mudslides-wrecks
POINT (104.7159534 20.593004878),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong Lat Tanh Hoa Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (104.783163852 21.1495245310001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (103.371111287 22.220805034),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Sin Ho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (104.843309821 21.0427328050001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (-123.5552 44.6240000000001),UGLC,CALC,COOLR_R,7988,2019,United States,0.0,2016/02/14,2016/02/14,slide,ND,1,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: OR 180, milepost 16, description: ND",Source: ND
POINT (93.886847877 23.499721563),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.761538625 21.0500087020001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (102.464389115 19.7051524010001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Xieng Ngeun Luang Prabang Laos 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (103.904707042 22.0906158),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Than Uyen Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-121.7017 45.2309000000001),UGLC,CALC,COOLR_R,3028,2019,United States,5000.0,2011/01/16,2011/01/16,complex,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Highway 26, about 4 mi east of rt 35 junction, near Frog lake, on Mt. Hood, OR, description: Some of the coastal areas had 7, 8, 9 inches of rain over a two day period."" The coast was affected in the most with a mudslide blocking Highway 6 near Tillamook. Closer to Central Oregon, a mudslide up on Mt. Hood on Highway 26 shutdown the road for a",Source: http://www.kbnd.com/page.php?page_id=60247&article_id=4656
POINT (-123.7999 46.1936000000001),UGLC,CALC,COOLR_R,8307,2019,United States,ND,2014/05/09,2014/05/09,slide,ND,10,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: US 30, milepost 96.6, description: ND",Source: ND
POINT (103.176615028 22.390013256),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Sin Ho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (93.8309561890001 23.3713195300001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (36.8512000000001 -1.26309999999995),UGLC,CALC,COOLR_R,4307,2019,Kenya,5000.0,2012/04/04,2012/04/04,complex,rainfall,9,CALC,CALC,6.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Mathare, Nairobi, description: BOULDERS crashed on to houses in a Nairobi slum yesterday, killing at least four people and trapping many under debris after a night of heavy rain, police and the Kenyan Red Cross said yesterday. Police chief Mathew Iteere and Red Cross spokeswoman Nelly",Source: http://www.businessday.co.za/articles/Content.aspx?id=169055
POINT (93.938228108 23.328171271),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (123.31 9.53000000000003),UGLC,CALC,COOLR_R,616,2019,Philippines,5000.0,2008/06/29,2008/06/29,slide,rainfall,9,CALC,CALC,4.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Escaltam, Barangay (village) Poblacion, Samboan, Cebu City, description: The landslide occurred in the sub-village of Escaltam, Barangay (village) Poblacion, Samboan at 9:30 p.m. on Sunday during a downpour",Source: http://newsinfo.inquirer.net/breakingnews/regions/view/20080630-145579/UPDATE-4-killed-7-hurt-in-Cebu-landslide--police
POINT (104.400710511 21.5458997850001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Tram Tau Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (93.7600970990001 22.838294606),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-66.9322999999999 10.5029000000001),UGLC,CALC,COOLR_R,2770,2019,Venezuela,5000.0,2010/11/29,2010/11/29,slide,rainfall,9,CALC,CALC,2.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Guarataro, Caracas, description: Faría added that from September 24 until Tuesday, November 30, there have been 4,671 families affected by landslides and flooding. She also said that on Monday night two people were killed in the Guarataro slum, west Caracas, and another in Sarría slum",Source: http://english.eluniversal.com/2010/11/30/en_pol_esp_heavy-rains-leave-10_30A4792693.shtml
POINT (-82.8339999999999 37.1306000000001),UGLC,CALC,COOLR_R,6834,2019,United States,50000.0,2015/03/05,2015/03/05,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Letcher County, description: The family lost at least one vehicle, which was buried under the rubble in what was the basement.",Source: http://www.wkyt.com/home/headlines/Letcher-Co-family-loses-home-in-mudslide-295274021.html
POINT (104.080475231 21.814560038),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Mu Chang Chai Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (103.403598502 22.654588731),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phong Tho Lai Chau Vietnam 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (93.7904536830001 23.601943315),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.113613652 21.569194059),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Muong La Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (91.8205 22.3555000000001),UGLC,CALC,COOLR_R,84,2019,Bangladesh,25000.0,2007/06/11,2007/06/11,slide,rainfall,9,CALC,CALC,128.0,150.0,"Cooperative Open Online Landslide Repository - NASA, locality: Chittagong, description: 128 killed, many missing, 150 injured; occurred at 10:00 hrs, 219mm of rainfall w/in 24 hrs",Source: http://en.wikipedia.org/wiki/2007_Chittagong_mudslide
POINT (-86.992 35.9862000000001),UGLC,CALC,COOLR_R,1808,2019,United States,1000.0,2010/05/02,2010/05/02,slide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Highway 96 W near Natchez Trace Bridge, TN, description: Williamson County Highway Department crews were kept busy right after the rain event, clearing hillside debris off roadways. Some of the biggest slides happened on Highway 96 West, near the Natchez Trace Bridge, as well as on Holly Tree Gap, where a slid",Source: http://www.tennessean.com/article/20100528/WILLIAMSON01/5280303/-1/nsitemapXML/Mudslides-add-to-carnage-in-wake-of-rain
POINT (98.2007270560001 16.9054075970001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Hpa-An Kayin Myanmar 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (93.7776920430001 23.111770822),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (-90.85 15.58),UGLC,CALC,COOLR_R,2386,2019,Guatemala,5000.0,2010/09/04,2010/09/04,slide,rainfall,9,CALC,CALC,1.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Pamaxan village, description: Sept. 5, 2010 at 11:18 PM  COLOMBA, Guatemala, Sept. 5 (UPI) -- Heavy rains that triggered massive mudslides were blamed for at least 36 deaths in Guatemala during the weekend with dozens more missing, officials said Sunday.  Britain's Sky News reported",Source: http://www.upi.com/Top_News/World-News/2010/09/05/Rain-blamed-for-21-deaths-in-Guatemala/UPI-36581283666884/
POINT (93.9050928920001 23.3962435930001),UGLC,CALC,COOLR_R,ND,2019,Myanmar,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Falam Chin Myanmar 2015",Source: https://doi.org/10.1002/gdj3.145
POINT (104.539388958 21.3691589490001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (102.365428175 19.6697293230001),UGLC,CALC,COOLR_R,ND,2019,Laos,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Xieng Ngeun Luang Prabang Laos 2018",Source: https://doi.org/10.1002/gdj3.145
POINT (-120.5933 47.6388000000001),UGLC,CALC,COOLR_R,5458,2019,United States,10000.0,2013/09/05,2013/09/05,mudslide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Eagle Creek Road, Leavenworth, Wa, description: Eagle Creek Road was also blocked for a time by a mudslide.",Source: http://www.wenatcheeworld.com/news/2013/sep/05/fifth-street-partially-closed-flooding-and-mudflow/
POINT (-61.4078 10.7692000000001),UGLC,CALC,COOLR_R,4374,2019,Trinidad and Tobago,5000.0,2012/05/30,2012/05/30,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality:  North Coast Road, San Juan-Laventille,, description: Inclement weather yesterday caused several landslips and flash flooding in parts of north Trinidad. Several landslides were reported along the North Coast Road after heavy rainfall. Police were also up to late yesterday directing traffic on the North Coa",Source: http://www.guardian.co.tt/news/2012-05-31/landslides-choke-north-coast-road
POINT (-103.379780021 20.307296685),UGLC,CALC,COOLR_R,13246,2019,Mexico,5000.0,2018/07/12,2018/07/12,debris flow,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Calle Caudal, Senderos del Lago, Jocotepec, description: At least 25 homes were affected by flowing mud. In some cases, all possessions must be replaced. No casualties.",Source: https://www.proceso.com.mx/542689/deslave-afecto-25-casas-pero-ningun-fallecido-o-lesionado-en-jocotepec-jalisco
POINT (-82.370810218 38.4922677920001),UGLC,CALC,COOLR_R,14183,2019,United States,1000.0,2018/09/24,2018/09/24,mudslide,rainfall,7,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Township Road 1513, Lawrence County, Ohio, description: Mudslide occurred on hillside behind woman's home. It first began slipping on Sep 24, 2018 with more mud coming down each time it rains.",Source: https://www.wsaz.com/content/news/Mudslide-spills-onto-womans-property--497105021.html
POINT (104.007595804 21.7276391400001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Mu Chang Chai Yen Bai Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (104.987648746 20.8416696830001),UGLC,CALC,COOLR_R,ND,2019,Vietnam,1000.0,1956/01/01,2023/01/01,ND,rainfall,8,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: ND, description: Phu Yen Son La Vietnam 2017",Source: https://doi.org/10.1002/gdj3.145
POINT (74.3445 34.2101000000001),UGLC,CALC,COOLR_R,3342,2019,India,25000.0,2011/04/06,2011/04/06,slide,rainfall,9,CALC,CALC,0.0,0.0,"Cooperative Open Online Landslide Repository - NASA, locality: Latiefabad(?) and Khawar(Kawhar)(?) hamlets, Sheeri(?) area, Baramulla district, description: Atleast 11 houses and another dozen structures were damaged due to landslides caused by incessant rains in Baramulla district of north Kashmir today, officials said. Eleven residential houses and 12 cowsheds were partially damaged due to the landslides t",Source: http://www.thehindu.com/news/states/other-states/article1605189.ece
